"url","Link","Area","CostPerYear","ClosestSubway","SubwayDistance","City","City_link","Region","District","Subway","Street","Building","Address"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 107 м² за 249 997 руб./мес.","Своб. назнач. 107 м² за 249 997 руб./мес.","28 037 руб. за м² в год","Щелковская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Северное Измайлово","м. Щелковская","9-я Парковая улица","59к3","Москва; р-н Северное Измайлово; 9-я Парковая улица; 59к3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 110 м² за 249 920 руб./мес.","Своб. назнач. 110 м² за 249 920 руб./мес.","27 264 руб. за м² в год","ЗИЛ","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Даниловский","м. ЗИЛ","улица Архитектора Щусева","2к3","Москва; р-н Даниловский; улица Архитектора Щусева; 2к3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 128 м² за 249 600 руб./мес.","Своб. назнач. 128 м² за 249 600 руб./мес.","23 400 руб. за м² в год","Волоколамская","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Митино","м. Волоколамская","Пятницкое шоссе","6К1","Москва; р-н Митино; Пятницкое шоссе; 6К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 172 м² за 249 974 руб./мес.","Своб. назнач. 172 м² за 249 974 руб./мес.","17 440 руб. за м² в год","Новогиреево","12; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Перово","м. Новогиреево","Федеративный проспект","14А","Москва; р-н Перово; Федеративный проспект; 14А"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 85 м² за 249 688 руб./мес.","Своб. назнач. 85 м² за 249 688 руб./мес.","35 250 руб. за м² в год","Красносельская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Красносельская","Русаковская улица","4соор5","Москва; р-н Красносельский; Русаковская улица; 4соор5"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. от 30 м² до 120 м² от 62 500 руб./мес.","Своб. назнач. от 30 м² до 120 м² от 62 500 руб./мес.","25 000 руб. за м² в год","Каширская","5; минут; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Нагатино-Садовники","м. Каширская","Каширское шоссе","13К1","Москва; р-н Нагатино-Садовники; Каширское шоссе; 13К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 253 м² за 249 964 руб./мес.","Своб. назнач. 253 м² за 249 964 руб./мес.","11 856 руб. за м² в год","Ясенево","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Ясенево","м. Ясенево","Ясногорская улица","17К1","Москва; р-н Ясенево; Ясногорская улица; 17К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 149 м² за 250 008 руб./мес.","Своб. назнач. 149 м² за 250 008 руб./мес.","20 189 руб. за м² в год","Преображенская площадь","1; минута; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Преображенское","м. Преображенская площадь","Преображенская площадь","7АС1","Москва; р-н Преображенское; Преображенская площадь; 7АС1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 200 м² за 250 000 руб./мес.","Своб. назнач. 200 м² за 250 000 руб./мес.","15 000 руб. за м² в год","Планерная","10; минут; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Куркино","м. Планерная","Соколово-Мещерская улица","16/114","Москва; р-н Куркино; Соколово-Мещерская улица; 16/114"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. от 80 м² до 275 м² от 72 800 руб./мес.","Своб. назнач. от 80 м² до 275 м² от 72 800 руб./мес.","10 920 руб. за м² в год","Измайловская","13; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Измайлово","м. Измайловская","Никитинская улица","17","Москва; р-н Измайлово; Никитинская улица; 17"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 44 м² за 250 800 руб./мес.","Своб. назнач. 44 м² за 250 800 руб./мес.","68 400 руб. за м² в год","Крылатское","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Крылатское","м. Крылатское","Осенний бульвар","10","Москва; р-н Крылатское; Осенний бульвар; 10"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. от 125 м² до 522 м² от 60 417 руб./мес.","Своб. назнач. от 125 м² до 522 м² от 60 417 руб./мес.","5 800 руб. за м² в год","","","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","НАО (Новомосковский)","Десеновское поселение","д. Десна","11","","Москва; Десеновское поселение; 11"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 170 м² за 255 000 руб./мес.","Своб. назнач. 170 м² за 255 000 руб./мес.","18 000 руб. за м² в год","Лефортово откроется в 2019","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Лефортово","м. Лефортово","Авиамоторная улица","5","Москва; р-н Лефортово; Авиамоторная улица; 5"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 103 м² за 257 500 руб./мес.","Своб. назнач. 103 м² за 257 500 руб./мес.","30 000 руб. за м² в год","Кунцевская","24; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Можайский","м. Кунцевская","Можайское шоссе","15","Москва; р-н Можайский; Можайское шоссе; 15"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 381 м² за 256 036 руб./мес.","Своб. назнач. 381 м² за 256 036 руб./мес.","8 062 руб. за м² в год","Савеловская","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Беговой","м. Савеловская","Бумажный проезд","14С2","Москва; р-н Беговой; Бумажный проезд; 14С2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 146 м² за 259 150 руб./мес.","Своб. назнач. 146 м² за 259 150 руб./мес.","21 300 руб. за м² в год","ВДНХ","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СВАО","р-н Алексеевский","м. ВДНХ","проспект Мира","124К3","Москва; р-н Алексеевский; проспект Мира; 124К3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 108 м² за 259 988 руб./мес.","Своб. назнач. 108 м² за 259 988 руб./мес.","28 968 руб. за м² в год","Панфиловская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Сокол","м. Панфиловская","улица Панфилова","2к2","Москва; р-н Сокол; улица Панфилова; 2к2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 163 м² за 260 800 руб./мес.","Своб. назнач. 163 м² за 260 800 руб./мес.","19 200 руб. за м² в год","Каховская","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Зюзино","м. Каховская","Малая Юшуньская улица","3","Москва; р-н Зюзино; Малая Юшуньская улица; 3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 328 м² за 262 160 руб./мес.","Своб. назнач. 328 м² за 262 160 руб./мес.","9 600 руб. за м² в год","Теплый Стан","20; минут; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ТАО (Троицкий)","м. Теплый Стан","Троицк","шоссе Калужское","13Г","Москва; м. Теплый Стан; шоссе Калужское; 13Г"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=27&region=1","Своб. назнач. 140 м² за 265 300 руб./мес.","Своб. назнач. 140 м² за 265 300 руб./мес.","22 740 руб. за м² в год","Братиславская","13; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Люблино","м. Братиславская","Люблинская улица","141","Москва; р-н Люблино; Люблинская улица; 141"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 178 м² за 267 000 руб./мес.","Своб. назнач. 178 м² за 267 000 руб./мес.","18 000 руб. за м² в год","Бауманская","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Бауманская","Бауманская улица","68/8С1","Москва; р-н Басманный; Бауманская улица; 68/8С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 269 м² за 266 310 руб./мес.","Своб. назнач. 269 м² за 266 310 руб./мес.","11 880 руб. за м² в год","Щукинская","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Покровское-Стрешнево","м. Щукинская","Сосновая аллея","2","Москва; р-н Покровское-Стрешнево; Сосновая аллея; 2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 135 м² за 270 000 руб./мес.","Своб. назнач. 135 м² за 270 000 руб./мес.","24 000 руб. за м² в год","Дубровка","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Южнопортовый","м. Дубровка","Шарикоподшипниковская улица","32","Москва; р-н Южнопортовый; Шарикоподшипниковская улица; 32"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 60 м² за 269 940 руб./мес.","Своб. назнач. 60 м² за 269 940 руб./мес.","53 988 руб. за м² в год","Красные ворота","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Красные ворота","Садовая-Черногрязская улица","3БС1","Москва; р-н Басманный; Садовая-Черногрязская улица; 3БС1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 55 м² за 270 050 руб./мес.","Своб. назнач. 55 м² за 270 050 руб./мес.","58 920 руб. за м² в год","Нагорная","18; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Нагатино-Садовники","м. Нагорная","Каширское шоссе","4К1","Москва; р-н Нагатино-Садовники; Каширское шоссе; 4К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 50 м² за 270 000 руб./мес.","Своб. назнач. 50 м² за 270 000 руб./мес.","64 800 руб. за м² в год","Октябрьская","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Якиманка","м. Октябрьская","улица Большая Якиманка","32","Москва; р-н Якиманка; улица Большая Якиманка; 32"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 179 м² за 269 997 руб./мес.","Своб. назнач. 179 м² за 269 997 руб./мес.","18 060 руб. за м² в год","Зорге","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Сокол","м. Зорге","Новопесчаная улица","26","Москва; р-н Сокол; Новопесчаная улица; 26"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 120 м² за 270 000 руб./мес.","Своб. назнач. 120 м² за 270 000 руб./мес.","27 000 руб. за м² в год","Преображенская площадь","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Преображенское","м. Преображенская площадь","Краснобогатырская улица","90С2","Москва; р-н Преображенское; Краснобогатырская улица; 90С2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 136 м² за 272 200 руб./мес.","Своб. назнач. 136 м² за 272 200 руб./мес.","24 000 руб. за м² в год","Пролетарская","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Таганский","м. Пролетарская","переулок Большой Симоновский","2","Москва; р-н Таганский; переулок Большой Симоновский; 2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 113 м² за 273 084 руб./мес.","Своб. назнач. 113 м² за 273 084 руб./мес.","29 000 руб. за м² в год","Свиблово","41; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СВАО","р-н Ярославский","м. Свиблово","Ярославское шоссе","22К2","Москва; р-н Ярославский; Ярославское шоссе; 22К2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. от 95 м² до 210 м² от 123 500 руб./мес.","Своб. назнач. от 95 м² до 210 м² от 123 500 руб./мес.","15 600 руб. за м² в год","","","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Бирюлево Восточное","Бирюлевская улица","1К1","","Москва; р-н Бирюлево Восточное; 1К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 218 м² за 272 125 руб./мес.","Своб. назнач. 218 м² за 272 125 руб./мес.","15 000 руб. за м² в год","Марьино","11; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Марьино","м. Марьино","улица Перерва","40","Москва; р-н Марьино; улица Перерва; 40"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 90 м² за 274 950 руб./мес.","Своб. назнач. 90 м² за 274 950 руб./мес.","36 660 руб. за м² в год","Варшавская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Нагорный","м. Варшавская","Варшавское шоссе","72К2","Москва; р-н Нагорный; Варшавское шоссе; 72К2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. от 67 м² до 134 м² от 137 350 руб./мес.","Своб. назнач. от 67 м² до 134 м² от 137 350 руб./мес.","24 600 руб. за м² в год","Академическая","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Академический","м. Академическая","улица Шверника","3","Москва; р-н Академический; улица Шверника; 3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 199 м² за 278 600 руб./мес.","Своб. назнач. 199 м² за 278 600 руб./мес.","16 800 руб. за м² в год","Семеновская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Соколиная гора","м. Семеновская","Большая Семеновская улица","43","Москва; р-н Соколиная гора; Большая Семеновская улица; 43"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 43 м² за 279 999 руб./мес.","Своб. назнач. 43 м² за 279 999 руб./мес.","78 139 руб. за м² в год","Студенческая","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Дорогомилово","м. Студенческая","Киевская улица","20","Москва; р-н Дорогомилово; Киевская улица; 20"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 110 м² за 279 950 руб./мес.","Своб. назнач. 110 м² за 279 950 руб./мес.","30 540 руб. за м² в год","Полянка","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Якиманка","м. Полянка","улица Большая Полянка","26С1","Москва; р-н Якиманка; улица Большая Полянка; 26С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 37 м² за 279 990 руб./мес.","Своб. назнач. 37 м² за 279 990 руб./мес.","91 800 руб. за м² в год","Измайлово","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Измайлово","м. Измайлово","Окружной проезд","9с2","Москва; р-н Измайлово; Окружной проезд; 9с2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 98 м² за 280 003 руб./мес.","Своб. назнач. 98 м² за 280 003 руб./мес.","34 286 руб. за м² в год","Братиславская","8; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Марьино","м. Братиславская","Братиславская улица","13К1","Москва; р-н Марьино; Братиславская улица; 13К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 65 м² за 289 185 руб./мес.","Своб. назнач. 65 м² за 289 185 руб./мес.","53 388 руб. за м² в год","Новые Черемушки","22; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Ломоносовский","м. Новые Черемушки","Ленинский проспект","89","Москва; р-н Ломоносовский; Ленинский проспект; 89"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 160 м² за 289 334 руб./мес.","Своб. назнач. 160 м² за 289 334 руб./мес.","21 700 руб. за м² в год","Цветной бульвар","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Цветной бульвар","Трубная улица","25С2","Москва; р-н Мещанский; Трубная улица; 25С2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 223 м² за 289 454 руб./мес.","Своб. назнач. 223 м² за 289 454 руб./мес.","15 576 руб. за м² в год","Орехово","3; минуты; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Орехово-Борисово Северное","м. Орехово","улица Маршала Захарова","5","Москва; р-н Орехово-Борисово Северное; улица Маршала Захарова; 5"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 217 м² за 289 912 руб./мес.","Своб. назнач. 217 м² за 289 912 руб./мес.","16 032 руб. за м² в год","Орехово","16; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Орехово-Борисово Северное","м. Орехово","улица Маршала Захарова","5","Москва; р-н Орехово-Борисово Северное; улица Маршала Захарова; 5"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 68 м² за 289 952 руб./мес.","Своб. назнач. 68 м² за 289 952 руб./мес.","51 168 руб. за м² в год","Войковская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Войковский","м. Войковская","улица Зои и Александра Космодемьянских","4к2","Москва; р-н Войковский; улица Зои и Александра Космодемьянских; 4к2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=28&region=1","Своб. назнач. 103 м² за 289 945 руб./мес.","Своб. назнач. 103 м² за 289 945 руб./мес.","33 780 руб. за м² в год","Автозаводская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Даниловский","м. Автозаводская","Восточная улица","13","Москва; р-н Даниловский; Восточная улица; 13"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 140 м² за 294 000 руб./мес.","Своб. назнач. 140 м² за 294 000 руб./мес.","25 200 руб. за м² в год","Проспект Мира","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Проспект Мира","проспект Мира","36С1","Москва; р-н Мещанский; проспект Мира; 36С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 50 м² за 295 000 руб./мес.","Своб. назнач. 50 м² за 295 000 руб./мес.","70 800 руб. за м² в год","Фили","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Филевский парк","м. Фили","Багратионовский проезд","3","Москва; р-н Филевский парк; Багратионовский проезд; 3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 94 м² за 299 007 руб./мес.","Своб. назнач. 94 м² за 299 007 руб./мес.","38 171 руб. за м² в год","Чистые пруды","9; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Чистые пруды","улица Покровка","41","Москва; р-н Басманный; улица Покровка; 41"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 104 м² за 299 416 руб./мес.","Своб. назнач. 104 м² за 299 416 руб./мес.","34 548 руб. за м² в год","Марксистская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Таганский","м. Марксистская","Таганская улица","3","Москва; р-н Таганский; Таганская улица; 3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 93 м² за 299 460 руб./мес.","Своб. назнач. 93 м² за 299 460 руб./мес.","38 640 руб. за м² в год","Багратионовская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Филевский парк","м. Багратионовская","Сеславинская улица","16К1","Москва; р-н Филевский парк; Сеславинская улица; 16К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 207 м² за 298 080 руб./мес.","Своб. назнач. 207 м² за 298 080 руб./мес.","17 280 руб. за м² в год","Пролетарская","16; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Южнопортовый","м. Пролетарская","улица Мельникова","3к7","Москва; р-н Южнопортовый; улица Мельникова; 3к7"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 137 м² за 299 893 руб./мес.","Своб. назнач. 137 м² за 299 893 руб./мес.","26 268 руб. за м² в год","Сокольники","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Сокольники","м. Сокольники","Песочный переулок","3","Москва; р-н Сокольники; Песочный переулок; 3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 230 м² за 300 000 руб./мес.","Своб. назнач. 230 м² за 300 000 руб./мес.","15 653 руб. за м² в год","Авиамоторная","12; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Лефортово","м. Авиамоторная","Душинская улица","7С5","Москва; р-н Лефортово; Душинская улица; 7С5"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 45 м² за 300 000 руб./мес.","Своб. назнач. 45 м² за 300 000 руб./мес.","80 000 руб. за м² в год","Тверская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Тверская","Тверская улица","15","Москва; р-н Тверской; Тверская улица; 15"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 264 м² за 299 904 руб./мес.","Своб. назнач. 264 м² за 299 904 руб./мес.","13 632 руб. за м² в год","Профсоюзная","11; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Черемушки","м. Профсоюзная","улица Архитектора Власова","17","Москва; р-н Черемушки; улица Архитектора Власова; 17"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 510 м² за 300 900 руб./мес.","Своб. назнач. 510 м² за 300 900 руб./мес.","7 080 руб. за м² в год","Водный стадион","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Войковский","м. Водный стадион","улица Адмирала Макарова","45","Москва; р-н Войковский; улица Адмирала Макарова; 45"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 82 м² за 299 956 руб./мес.","Своб. назнач. 82 м² за 299 956 руб./мес.","43 896 руб. за м² в год","Улица 1905 года","13; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Пресненский","м. Улица 1905 года","Шмитовский проезд","9/5","Москва; р-н Пресненский; Шмитовский проезд; 9/5"
